"osm_id";"amenity";"nome";"x";"y"
1654373722;school;Scuola Pubblica Media Anna Frank;12.3993067;41.9100724
1235738407;school;Istituto Professionale Stendhal;12.4150223;41.9186579
1092262591;school;Liceo Ginnasio Statale Luciano Manara;12.4574603;41.8845041
2141264318;school;Istituto Pontificio Sant'Apollinare;12.4453265;41.9016706
4208623682;school;Istituto Statale Istruzione Superiore Vincenzo Gioberti;12.4763403;41.8882376
6624538828;school;Scuola Materna ed Elementare Gaetano Grilli;12.4600987;41.8937428
6953918785;school;Grano & Farina Cooking School;12.4648869;41.8939066
5062364121;school;;12.4791677;41.8975427
1257346321;school;Liceo Ginnasio Statale Ennio Quirino Visconti;12.4799713;41.8979981
624694302;school;Scuola Media Ludovico Ariosto;12.4473523;41.9097351
652803206;school;Giovan Battista Vico;12.4480018;41.9094516
1429385473;school;Liceo Cornelio Tacito;12.4529542;41.9106139
1429385474;school;Scuola dell'infanzia ed Elementare Adelaide Cairoli;12.4531333;41.9102168
1586060253;school;Istituto Comprensivo Diogene Romeo Chiodi;12.4407816;41.9129471
1764218597;school;;12.4590157;41.905541
1721842806;school;Scuola Media Statale Dante Alighieri;12.4587476;41.9124303
615032352;school;Liceo Scientifico Statale Talete;12.4593701;41.9125878
5803651453;school;Dante Alighieri;12.4757348;41.9026225
1473198625;school;Istituto Leonarda Vaccari;12.458573;41.9133733
1801595408;school;Scuola Media Giuseppe Gioachino Belli;12.4632695;41.9135246
653275456;school;Liceo Classico Terenzio Mamiani;12.4635805;41.9131128
1473214059;school;Istituto Magistrale Gelasio Caetani;12.4640707;41.9165084
615033992;school;Scuola Media Col di Lana;12.4648329;41.9168532
731914736;school;Convitto Vittorio Emanuele II;12.4685575;41.9196582
4458669563;school;St George's British International School;12.3837163;42.0019095
610925925;school;Istituto d'Istruzione Superiore Cartesio;12.4135434;41.9334895
634751604;school;Liceo Ginnasio Statale Cornelio Tacito;12.4138539;41.9346038
634242129;school;Liceo Scientifico Statale Louis Pasteur;12.4114599;41.943555
634751608;school;Istituto di Istruzione Secondaria Superiore Alberghiero Agrario Domizia Lucilla;12.4149107;41.9342805
5416750322;school;Montemario international art arte e comunicazione;12.4154368;41.9383996
610928420;school;Scuola Materna Leonardo Bianchi;12.421249;41.937641
7227495620;school;Don Orione;12.4230422;41.9409413
4434416200;school;Scuola Sacro Cuore;12.4286063;41.937695
4434450791;school;Scuola Giuseppe Taverna;12.4284586;41.9399589
4434450592;school;Scuola S. Antonio;12.4304687;41.9472811
4434448300;school;Scuola Internazionale S. Francis;12.4309102;41.9485273
2109442293;school;Liceo Classico Linguistico Lucrezio Caro;12.4772174;41.9325346
6011110818;school;Scuola Nazionale dell'Amministrazione;12.4632446;41.9379555
4471160638;school;Istituto Aurelia Fevola;12.4656836;41.9376519
5966373173;school;IC Goffredo Petrassi;12.4594588;41.9445516
1666930193;school;Istituto scolastico Gesù-Maria;12.4725047;41.9450801
916559336;school;;12.4527187;41.960852
2222804871;school;Scuola media La Giustiniana;12.4073342;41.9875087
736725579;school;Scuola Elementare Parco di Veio;12.4368421;41.9745055
736728885;school;;12.4418967;41.9742373
916498638;school;;12.447762;41.9680896
2105823461;school;Scuola Montichiari;12.4796334;41.9911557
1695063889;school;Scuola Media;12.4857506;41.8449296
4823028699;school;Istituto Paritari A. Poliziano;12.4898972;41.8552592
4755052476;school;Annibale Maria di Francia;12.5133958;41.8752823
763221418;school;;12.5430358;41.842959
763222145;school;;12.5463323;41.8439461
1714581449;school;Liceo Artistico Statale;12.5527255;41.8376724
3894146540;school;Mater Divini Amoris;12.5639672;41.8503555
5444002060;school;Scuola Media Statale Albio Tibullo;12.5316085;41.8721142
3555204023;school;Istituti Paritari Enrico De Nicola;12.5540182;41.8628444
2639134053;school;Scuola Elementare Statale G. Puccini;12.5555965;41.8632197
617985045;school;;12.5504247;41.8673393
3578107511;school;scuola intermundia scuola di solidarietà;12.5624156;41.8604523
929052067;school;Istituto Superiore Jean Piaget;12.5648297;41.8604041
1094990546;school;Liceo Artistico Statale;12.5680343;41.8584851
3578128318;school;istituto comprensivo rita levi montalcini;12.5657031;41.8599598
929041867;school;Scuola media Italo Svevo;12.5669168;41.8604972
3889644205;school;Liceo Scientifico Statale Teresa Gullace;12.5677903;41.8599856
1701670150;school;scuola elementare Fausto Cecconi;12.565027;41.8795228
4140281392;school;Liceo Scientifico Statale Camillo Cavour;12.4909957;41.8932184
4171282722;school;UNIDROIT;12.4877889;41.8962446
2629144988;school;Istituto Tecnico Turismo Cristoforo Colombo;12.4895227;41.8961205
6198251878;school;Pontificio Seminario Lombardo;12.4996922;41.8975926
3517619624;school;istituto magistrale statale Margherita di Savoia;12.5108528;41.8811284
4097983391;school;Scuola Secondaria di I grado Carlo Urbani;12.5114295;41.880659
6589385588;school;Vittorio Central Mosque;12.5084053;41.894785
1672769061;school;Liceo Ginnasio Statale Torquato Tasso;12.4959232;41.9100225
4968621425;school;incontri in cucina scuola di cucina;12.4988248;41.9161531
1468017720;school;Istituto Tecnico Commerciale Duca degli Abruzzi;12.5042027;41.9051342
4708935590;school;torre di babele;12.5153995;41.9114214
5441231433;school;Istituto d'Istruzione Superiore Giosuè Carducci - sede Angelo Celli;12.5065843;41.9146952
567364497;school;St Georges Nomentana;12.5092197;41.913401
259358609;school;Istituto privato San Leone Magno;12.5168638;41.9211106
747008847;school;Brasile/S. Giuseppe;12.5182916;41.9223351
747008846;school;Marymount;12.5203079;41.9237514
6774804775;school;Istituto comprensivo Alberto Manzi;12.5370059;41.8862651
4528173331;school;;12.5358015;41.9008021
7240854899;school;Tullio Levi Civita;12.5496581;41.8904056
690277408;school;scuola elementare Renzo Pezzani;12.5670382;41.880608
2583777902;school;Scuola di Italiano;12.5349111;41.903762
4271852692;school;Liceo Niccolo Macchiavelli succursale;12.5252126;41.9136238
696462990;school;;12.5367504;41.9129612
1094990554;school;Scuola elementare Don M. Rua;12.5686838;41.8576212
5516769069;school;Scuola Primaria Bambini del Mondo;12.5863096;41.8542262
5516769070;school;Scuola Media Statale Italo Calvino;12.587699;41.8542702
1316030550;school;Nel Mondo di Nemo;12.6082848;41.8409509
904067751;school;;12.5703044;41.8631549
886775835;school;Scuola elementare Margherita Bosco;12.5746992;41.8584838
904067754;school;;12.5708004;41.863502
2741070694;school;Scuola Media Dario Pagano;12.6194746;41.8701755
2738323950;school;Istituto Comprensivo Basile;12.6180395;41.8731569
5514727761;school;Istituto Paritario Alfred Nobel;12.5702884;41.912255
5516079197;school;Istituto Minerva;12.5688481;41.9158934
2572194495;school;Lorena D'Alessandro;12.6114786;41.9144455
2572194501;school;Scuola Media Statale Michele Fioravanti;12.6111433;41.9158461
259062118;school;Liceo Scientifico Manfredi Azzarita;12.4922685;41.9305882
259052997;school;Scuola Media Giuseppe Sinopoli (ex Massimo D'Azeglio);12.5169969;41.9254493
259053014;school;Scuola Elementare Ugo Bartolomei;12.5178794;41.9275615
1772775313;school;;12.5210617;41.9668995
1701644746;school;Scuola Pubblica Montessori;12.5372896;41.9424468
2072388592;school;Scuola Popolare Carla Verbano;12.5361524;41.9450452
2072388769;school;Scuola d'italiano;12.5363348;41.9449764
1701697579;school;De Gasperi;12.5430339;41.9457314
1701697615;school;;12.5429944;41.9493618
1736183165;school;Buenos Aires;12.5514293;41.9473302
1925777828;school;Scuola media statale Fucini;12.5527917;41.9477331
3064707537;school;Rainbow Academy;12.5463883;41.9556029
1925847475;school;;12.564545;41.9505696
5937012684;school;Scuola dell’Infanzia Cinquina “Anna Marchesini”;12.5650652;41.9786975
260969383;school;Gerini;12.5783876;41.9274033
2030259334;school;Mahatma Gandhi;12.5852237;41.9378843
495315627;school;Eugenio Montale;12.6292274;41.9414744
1754696372;school;;12.6462227;41.942983
1798002755;school;;12.9716772;40.9269037
3932228465;school;Scuola dell'Infanzia Via Polonia;12.8845769;41.4626191
5053351326;school;Scuola statale dell'infanzia G. Manzi;13.2329165;41.2876934
4348337350;school;;13.2537723;41.288596
4148030419;school;altiero spinelli;13.4292768;40.7960753
7006869076;school;;13.6061101;41.2564696
4148030231;school;Scuola media statale vitruvio pollione;13.6134435;41.2599655
1772735938;school;Istituto Tecnico Industriale;13.6709819;41.4654968
7278369748;school;Scuola Statale - Elementari;13.8518717;41.2029959
1755278127;school;Scuola Elementare;13.79381;41.2292813
1480253395;school;Scuole medie;13.8864871;41.2639676
1480253394;school;Scuole elementari;13.8888797;41.2643386
2463371425;school;Scuola Primaria;13.8317313;41.4465567
1736993314;school;;12.9847322;41.5485257
5011219527;school;;12.914742;41.6413841
4066688835;school;Scuola dell'Infanzia Cesare Chiominto;12.9148436;41.6414777
5016462421;school;;12.9151777;41.6414537
5016432622;school;;12.9156648;41.6413171
1315949388;school;Scuola Elementare;12.9722223;41.5848196
7365648689;school;Scuola media Don Mauro Cassoni;12.9708949;41.5869512
7365556188;school;Complesso scolastico Don Mauro Cassoni;12.9734524;41.5882809
1315977472;school;Scuola Materna;12.9752479;41.5852209
993201296;school;;12.6840618;41.6997895
993553215;school;;12.6900443;41.6999546
1003035243;school;;12.6966876;41.7010255
1003006235;school;;12.6816603;41.7075746
993524339;school;;12.6883543;41.7049794
1003091348;school;;12.6913817;41.7072371
1603294760;school;;12.6649483;41.7278793
5497019868;school;Scuola Primaria Luigi Novelli;12.7794871;41.6876812
5639596864;school;Inlingua Velletri;12.7793512;41.6906723
1882895995;school;Liceo classico Marco Tullio Cicerone;12.6735149;41.8046955
5974755304;school;Scuola Primaria Villa Sciarra;12.6740198;41.8050112
929944372;school;Collegium Artis - Scuola di Musica;12.6705655;41.809971
791726963;school;Scuola materna Villaggio Rinascita;12.9261186;41.7685294
833929547;school;Sant'Anna;12.9313833;41.7766935
2049809455;school;Scuola Media Statale Concetto Marchesi;12.9736513;41.8263202
1927320273;school;Liceo Classico Turrizziani;13.3524647;41.6358053
1929337196;school;IIS Brunelleschi -Da Vinci;13.3401387;41.6388928
5749219498;school;Oxford English Centre;13.3423094;41.6394634
1936605304;school;;13.3511501;41.6413159
6499322096;school;Scuola Elementare Statale Cameracanne;13.2330245;41.6633075
1762252477;school;;13.3415574;41.7269215
3883809716;school;;12.6572254;41.8687598
1104091488;school;Prato Fiorito;12.6736681;41.8860231
5528537449;school;Istituto Comprensivo Castelverde;12.6981168;41.9010467
1993583005;school;;12.8263549;41.8680923
1993583004;school;;12.8235931;41.8696408
2065563239;school;;12.7573651;41.9627051
1800659032;school;;12.7711983;41.9532979
2292622766;school;;12.7756685;41.9529822
1126598363;school;ITCG Enrico Fermi;12.8058449;41.9562728
2209864831;school;ist. Classico;12.7979402;41.9568556
2927544006;school;;12.7669084;41.9863676
4397574725;school;Scuola Media Don Milani;12.7151607;42.0335448
1135584010;school;Scuola Materna;12.8014477;42.0220441
642969459;school;Elementare;12.8071881;42.0235434
1661744425;school;Scuola Elementare;13.0681706;41.9876869
1704500732;school;;13.2495126;41.8616583
1835372053;school;Istituto San Bernardo;13.4868668;41.6711658
1833318766;school;Scuola Elementare Ex Baisi;13.5832294;41.6860728
1833318948;school;Scuola Media Ex Baisi;13.5830523;41.6864835
4705858992;school;Scuola Media Statale Edoardo Facchini;13.6132227;41.7164191
3704586631;school;Liceo Ginnasio statale Vincenzo Simoncelli;13.6157614;41.7197121
3704626326;school;Scuola Media Statale Giuseppe Rosati;13.6158054;41.7197041
3921102112;school;Scuola Elementare Beata Maria De Mattias;13.617873;41.7206102
3691066724;school;;13.6190727;41.7232906
1935445679;school;ISISS A. Giordano;14.0522434;41.4899108
2634993891;school;;14.0585653;41.5447881
1785259367;school;Scuola elementare;14.3407249;40.6091298
1785259309;school;Scuola media Luigi Bozzaotra;14.3418622;40.6094597
679074694;school;Vittorio Veneto;14.370244;40.6265836
4512257098;school;Istituto Tecnico Commerciale Ragionieri A. Manzoni;14.4242108;40.6640682
1631329404;school;;14.4804705;40.6915701
3024493626;school;;14.5211082;40.6903035
1631329276;school;Scuola Media Satatale Stabiae;14.4862802;40.6987691
7371712845;school;Plinio Seniore;14.4861414;40.6995384
1631329431;school;Liceo Classico Statale Plinio Seniore;14.4867211;40.6989912
1631329442;school;Scuola Elementare Basilio Cecchi;14.4865936;40.7010895
1631329262;school;;14.4914568;40.7039055
1631329377;school;;14.4917304;40.7036819
1632792814;school;;14.4858386;40.7120759
1632885192;school;;14.4883911;40.710555
1631329270;school;;14.4915588;40.7043651
1631329304;school;;14.4913656;40.704666
1631215909;school;;14.4919601;40.709398
4394824827;school;Scuola Elementare Statale 4° Circolo Plesso G. Matteotti;14.4506242;40.7539051
2388594154;school;;14.6000905;40.6378308
5328920201;school;;14.6018431;40.6372235
6789083828;school;Istituto Comprensivo G. Pascoli;14.6406909;40.6932387
1894004327;school;;14.6099982;40.7435644
445121166;school;;14.6206289;40.744572
445121146;school;;14.6212926;40.7447576
1151094071;school;;14.6724943;40.7402509
1945923612;school;Liceo Classico Statale Marco Galdi;14.7030173;40.6993064
1945923616;school;Scuola Media Statale Giovanni XXIII;14.703484;40.6990564
2078059485;school;Istituto Tecnologico Statale per Geometri L. Vanvitelli;14.7022655;40.7038792
2078057304;school;Scuola Secondaria di I grado A. Balzico;14.7030216;40.7043631
7040099615;school;Liceo Scientifico Margherita Hack;14.7638011;40.7368562
856423781;school;Scuola Marco Polo;14.6830077;40.7409602
902675698;school;San Giovanni Bosco (Materna);14.6865154;40.7394795
849595687;school;Edmondo De' Amicis;14.6824183;40.7479303
4023607056;school;IPSIA Manlio De Vivo;14.9413064;40.2690762
4023606788;school;;14.9415987;40.2668618
2806220292;school;Scuola Materna;15.0522207;40.3232995
1712332554;school;;15.1104708;40.4007561
1713640233;school;;15.322;40.0894555
1740626378;school;Scuola elementare;15.4091582;40.1668862
1607784050;school;;15.1914452;40.4267215
254272847;school;Scuola Media Nicola Vernieri;15.1142287;40.475898
2315860265;school;;14.7748606;40.7302288
5866214655;school;Scuola Elementare;14.7694356;40.7447541
5866214621;school;Istituto Tecnico Industriale Statale Focaccia;14.7770524;40.7501885
5866118090;school;Casa Simone;14.787947;40.7628612
1103707074;school;;14.9744154;40.6131898
6318367913;school;Opera Cattolica San G. Bertoni;14.9897029;40.613297
1091870060;school;Istituto magistrale statale Teresa Confalonieri;15.1054605;40.6649414
1091873217;school;Scuola primaria e dell'infanzia;15.105086;40.6657355
1091553245;school;Istituto magistrale statale Teresa Confalonieri;15.107033;40.6670167
1090175905;school;Istituto Comprensivo;15.1246012;40.6371031
1142015170;school;;15.2291943;40.6889021
1414409352;school;ic diamante;15.8230261;39.6761475
5692576834;school;I.C. Santa Croce Sapri;15.6208289;40.0752919
5692578898;school;I.I.S. Leonardo Da Vinci;15.6247557;40.0761755
5853772064;school;Cambridge School Sapri;15.6282122;40.0743525
5705324189;school;Leonardo Da Vinci I.P.S.I.A;15.6284673;40.0770922
5705551792;school;Carlo Pisacane I.I.S;15.6325169;40.0762671
5705547911;school;Istituto Comprensivo Dante Alighieri;15.6354442;40.0763523
3134890066;school;;15.7657314;39.9174599
2350117020;school;;15.9065732;39.798787
3300323773;school;;15.9163884;39.7555382
1330983257;school;;16.0793386;39.9812442
2272017152;school;Scuola Media;16.2807664;39.4502366
2272010226;school;Scuola dell'infanzia San Francesco;16.2894353;39.4481717
332534486;school;Scuola Elementare;16.2722854;39.501884
3732551794;school;;16.2863285;39.5132435
3740289656;school;scuola elementare;16.2821103;39.5164344
3740289655;school;scuola media;16.2838146;39.5167318
2358307796;school;Liceo Classico;16.3853662;39.492628
2358307801;school;Istituto Professionale;16.3807796;39.4983862
2358307797;school;Scuola Media;16.3858275;39.4973761
2358307800;school;I.T.C. e per Geometri;16.3941156;39.5015527
3884138343;school;Scuola Media Statale;16.3574016;39.5701506
3903849455;school;Scuola Media Statale;16.431915;39.5868735
2056891127;school;;16.8254844;39.4106679
2056892999;school;;16.8286119;39.4124687
4260112993;school;Istituto tecnico per geometri Fedele Calvosa;16.1923701;39.8238172
4251329529;school;Istituto tecnico commerciale Pitagora;16.1919773;39.8241759
4232485792;school;Istituto Tecnico Industriale Statale Enrico Fermi;16.2098459;39.8213621
4248282878;school;Scuola dell' Infanzia C. da Porcione;16.2092283;39.8281535
7048873973;school;;16.3496953;40.04735
2225186558;school;Scuola Elementare;15.619538;40.2703954
1987369024;school;Primary school;15.6151366;40.3694232
4217043361;school;Scuola Elementare;15.6976654;40.6068228
5482956046;school;Primaria A. Grippo;15.7993033;40.6221496
5511907121;school;Secondaria Via Tirreno;15.7899525;40.6326307
3583236699;school;Scuole Pubbliche Istituto Statale D'Arte;15.7906607;40.6374729
3582979994;school;Convitto Nazionale Salvator Rosa;15.7906662;40.640135
3583236696;school;Istituto Tecnico Statale Commerciale e per Programmatori;15.7906582;40.6403394
4926842997;school;Liceo Scientifico Statale Pier Paolo Pasolini;15.791883;40.6400735
5475994077;school;Infanzia Sinisgalli;15.7878825;40.6425244
5476046354;school;Secondaria Sinisgalli;15.7942219;40.6409268
5476046353;school;Primaria Sinisgalli;15.7945625;40.6410184
3582979996;school;Istituto Tecnico Commerciale Leonardo Da Vinci;15.7942492;40.6426027
3583236698;school;Scuola Materna I Due Noci;15.7897431;40.6473333
3583367906;school;Secondaria L. La Vista;15.8085224;40.6322132
5476039068;school;Primaria Francioso;15.8083667;40.6326866
3582979997;school;Liceo Classico Statale Q.O.Flacco;15.800166;40.634889
3583367905;school;Primaria Domiziano Viola;15.8027914;40.6343985
5480593670;school;Secondaria Torraca-Bonaventura;15.8028811;40.6345556
5475778003;school;Primaria XVIII Agosto 1860;15.802517;40.6374306
5475822517;school;Primaria S. G. Bosco;15.8074458;40.6363782
3583236694;school;Ente Per La Formazione Professionale Delle Maestranze Edili Ed Affini;15.814667;40.629371
5475904666;school;Infanzia Rione Lucania;15.8136857;40.638081
3583367903;school;Istituto Comprensivo G. Leopardi;15.8142151;40.6378395
5475904667;school;Infanzia via IV Novembre;15.8007242;40.6385186
5480812982;school;Infanzia Rione Castello;15.800585;40.6424425
3582979995;school;Grandi Scuole;15.8056737;40.6388138
3583367907;school;Scuole pubbliche Istituto Professionale di Stato per l'Industria e l'Artigianato;15.8009075;40.6440224
3583526300;school;Scuole Pubbliche - Materna ''A. De Gasperi'';15.8007252;40.6447383
3733707428;school;Geometra;15.802266;40.645668
3583557994;school;Istituto superiore di scienze religiose di Basilicata;15.8115403;40.6402231
5475963795;school;Primaria Stigliani-Leopardi;15.8134111;40.6386136
5475963797;school;Secondaria G. Leopardi;15.8135768;40.6387444
3583236697;school;Scuola Di Danza Giselle;15.797208;40.6522322
5475967780;school;Primaria San Nicola;15.8079766;40.7316681
3923403661;school;;16.1487057;40.6194844
2707031250;school;;16.0151433;40.6934684
3174927502;school;;16.3202693;40.5253079
3664127939;school;Scuola Elementare S. Giovanni Bosco;16.2844261;40.6329293
3604924538;school;Liceo Scientifico Statale Dante Alighieri;16.5977493;40.6649891
2523838340;school;Istituto Tecnico Commerciale e Geometra Loperfido-Olivetti;16.5986874;40.6650838
5407057123;school;Istituto Comprensivo Padre Giovanni Minozzi;16.608738;40.662357
2510047546;school;Istituto di Istruzione Superiore Isabella Morra;16.5962175;40.6715432
2558773266;school;Scuola Elementare e Materna 4° Circolo;16.5970697;40.6721947
2508980099;school;Scuola Elementare Guglielmo Marconi;16.6015109;40.6734412
4510571189;school;IAC;16.6141972;40.6599339
3664327687;school;Scuola Media Statale Armando Diaz;14.0801065;40.8621056
3664370517;school;Scuola Elementare Elsa Morante;14.0808184;40.8613828
3664327666;school;Scuola Primaria Gianni Rodari;14.07732;40.8650771
3664327667;school;Scuola Secondaria Raimondo Annecchino;14.0767085;40.8657181
3062736992;school;Multicenter;14.1262635;40.8261522
7076977815;school;Istituto Collegio Denza;14.1874975;40.8024265
4176685640;school;ISS A.Gentileschi;14.1756997;40.8191053
1563719869;school;;14.2032014;40.8182946
4176685633;school;Liceo Artistico U.Boccioni;14.1847931;40.8269073
4176615671;school;"78° CD A.Lala";14.1970602;40.8288929
4176526723;school;"39° CD G. Leopardi";14.1981711;40.8291413
4175540084;school;Scuole Pie;14.1996749;40.8282274
4382404603;school;Scuole medie R. Bracco;14.2077982;40.8404131
4382404604;school;"65° Direzione Didattica";14.2082702;40.8402073
4382404602;school;Liceo Classico A. Pansini;14.2091148;40.840069
4153455966;school;Istituto Sacro Cuore;14.2130053;40.8370847
1180726878;school;Scuola Belforte;14.2138168;40.8379943
4324928227;school;Liceo Classico Statale Umberto I;14.237251;40.8355798
4324927166;school;Scuola Secondaria di Primo Grado Tito Livio;14.2382676;40.8355818
1495201877;school;Centro Studi Nazzareth cooperativa Sociale A;14.2207776;40.8400849
4144261462;school;Istituto Giustino Fortunato;14.2229246;40.8457343
4382437140;school;Scuola Media Belvedere;14.2222347;40.8466688
1417524148;school;Liceo Classico Jacopo Sannazaro;14.2348206;40.8414999
4176837476;school;Scuola Elementare Vanvitelli;14.2281295;40.8457832
4147194776;school;Liceo Giuseppe Mazzini;14.2306827;40.8447269
1417523806;school;Scuola Media Viale Delle Acacie;14.2339422;40.8420041
4174602913;school;Liceo Leon Battista Alberti;14.2203863;40.8499142
4191657112;school;Liceo Classico Adolfo Pansini;14.2249024;40.8472043
4174602914;school;Liceo Scientifico Enrico De Nicola;14.2229666;40.8532295
4174602915;school;Scula Media D'Ovidio Nicolardi;14.2244799;40.8535803
4177203202;school;Scuola Elementare M. Piscicelli;14.2276031;40.851182
2208416170;school;Scuola Primaria Statale ''S. Ruotolo'';14.2341883;40.851437
4123625035;school;;14.2292772;40.8570219
2860623860;school;"13° Circolo Didattico Maestro Ignazio di Loyola";14.2169777;40.8636278
4177254563;school;Suore Betlemiti;14.2298715;40.8600915
4177254564;school;Scuola Elementare Sabatino Minucci;14.2309896;40.8594571
2204202452;school;;14.1370049;40.8790288
2204202448;school;;14.1390755;40.8787773
1563976307;school;;14.1439902;40.8782552
1492888852;school;;14.23183;40.9033904
1492830516;school;;14.2365905;40.9116328
2509451594;school;Nicola Romeo;14.2300316;40.9385652
2598990007;school;Liceo Margherita di Savoia;14.2473908;40.8494006
4174698304;school;Scuola dell'Infanzia;14.2439437;40.8569491
4505008783;school;Liceo classico Antonio Genovesi;14.2512492;40.8472127
3500019327;school;ISIS Elena di Savoia;14.2579566;40.8477502
4151408523;school;Salesiani Don Bosco;14.2732493;40.8683019
5405209322;school;Scuole Pubbliche;14.2900868;40.857463
2311439780;school;Liceo Scientifico Silvestri;14.3370331;40.8102088
2311439771;school;IPIA Enriques;14.3361426;40.8139035
2311439752;school;Liceo Scientifico Silvestri - succursale;14.3313112;40.819696
2194080267;school;Istituto Macedonio Melloni;14.3339023;40.8166105
2311439718;school;"6° Istituto comprensivo Comes-Don Milani";14.3344696;40.8148151
2311439713;school;"3° Istituto comprensivo";14.3267499;40.8227923
2311439701;school;"3° Istituto comprensivo";14.3332316;40.8231951
2311439736;school;"5° Istituto comprensivo";14.3399353;40.8189986
2311439729;school;"4° Istituto comprensivo";14.3452624;40.8153448
2311439708;school;"2° Istituto comprensivo";14.3427829;40.8172094
2311439776;school;"7° Istituto comprensivo Santagata";14.3431879;40.8190607
2311439762;school;IPIA Enriques - succursale;14.3372584;40.8200906
2311439755;school;"5° Istituto comprensivo";14.3396523;40.8206123
2311439766;school;"4° Istituto comprensivo";14.34052;40.8251893
1118759542;school;Scuola Media Statale E.Iaccarino;14.3589895;40.8044195
2311439724;school;"4° Istituto comprensivo";14.3524845;40.8187176
1484620578;school;La Giocosa;14.3358827;40.841631
1487572469;school;;14.2684493;40.8855643
1487572463;school;;14.2695812;40.8845139
1487623056;school;;14.2674837;40.8877665
1487623045;school;;14.2723656;40.8885222
1492459375;school;;14.2393053;40.8970723
1489756743;school;;14.2485398;40.9015887
1489012061;school;;14.2541336;40.8938119
1636394082;school;Carbonelli;14.2595636;40.895415
1489756784;school;;14.2527241;40.8984261
1492830489;school;;14.2408338;40.9075706
1492830453;school;;14.2387685;40.9085517
1489114787;school;;14.2492734;40.9038962
1489114751;school;;14.2527764;40.902323
2456745794;school;Scuola;14.2581937;40.911515
1488413757;school;;14.2695411;40.8937505
1488433228;school;;14.2672159;40.8955289
977664161;school;;14.2750915;40.8915998
1488402522;school;;14.2758818;40.8948778
1494126415;school;;14.2654058;40.9068804
1493288523;school;;14.262255;40.9083314
1494161019;school;;14.2654;40.9115806
1494126433;school;;14.2663016;40.9104157
2457761523;school;Scuola dell'infanzia e primaria statale Vincenzo Tiberio;14.2721093;40.9070625
1499962925;school;;14.2869893;40.8979495
1499962924;school;;14.287625;40.8989591
1500280524;school;;14.2922773;40.9005659
1496220168;school;;14.2852773;40.9072907
1501429721;school;;14.2905534;40.9057228
2406756788;school;Istituto Brando Casoria;14.2930878;40.9052569
1493312276;school;;14.2614946;40.9138707
1493613581;school;;14.2665112;40.9188208
454869903;school;;14.2613058;40.9554872
1502769126;school;;14.2971929;40.9176226
4826957041;school;IS A.Torrente;14.2995359;40.9150002
1519647170;school;;14.2964825;40.9195272
5106811926;school;I.T.C. Emilio Sereni;14.2969566;40.9233148
1515975728;school;;14.3029567;40.9273447
1515489546;school;;14.3041509;40.9293897
1515975595;school;;14.3010497;40.9302162
1504376814;school;Scuola elementare Alessandro Marconi;14.310104;40.9180122
1505635745;school;;14.3103558;40.9201783
1505666346;school;;14.3099669;40.9229792
1505666379;school;;14.3105302;40.9232062
1505759048;school;;14.3116031;40.9235446
1505759060;school;;14.3123595;40.923806
1505666349;school;;14.3139822;40.9218483
1506766302;school;;14.3195817;40.922854
4582936757;school;I Circolo De Curtis;14.341357;40.9107837
4582920524;school;ICS Viviani;14.3524056;40.9038189
4942376304;school;"1° Circolo didattico A. De Curtis - Plesso Iazzetta";14.3637066;40.9109186
4399599593;school;Matilde Serao;14.3792881;40.9106639
4433773391;school;;14.3709325;40.9409964
764063815;school;liceo scentifico E. Fermi;14.105556;40.9955758
2106946496;school;Istituto scolastico La Sala;14.201527;40.959497
5085554921;school;Facoltà di Ingegneria - Università degli studi della Campania Luigi Vanvitelli;14.1999361;40.9664492
454869904;school;;14.274086;40.9579892
4450762571;school;Scuola Elementare Falcone;14.307297;41.0562986
2533963061;school;Scuola elementare statale Aldo Moro;14.3099701;41.0794848
2357632312;school;Liceo Scientifico;14.3321751;41.0537871
7285926186;school;Scuola Elementare;14.3481768;41.0565901
1091420995;school;;14.3329308;41.0673927
1530864026;school;;14.3337864;41.0701379
2123136622;school;I.S.I.S. Galileo Ferraris;14.3582175;41.0727911
2188531169;school;Papa Giovanni XXIII;14.3347964;41.0907736
2188509164;school;;14.3348205;41.0910404
2188531095;school;I.P.S.A.R. Ferraris;14.3385086;41.091194
1480008363;school;;14.486484;40.8405983
2785951359;school;ITCG A. Giordano (ex II ITC);14.4980785;40.8376204
1457151228;school;;14.4936359;40.8443232
1489362448;school;I.t.c.g. Luigi Einaudi;14.5025747;40.8347042
2797098879;school;;14.5302597;40.8615418
2797098880;school;;14.5306325;40.8624925
6848448820;school;Istituto Alberghiero Carmine Russo;14.547573;40.9522477
1846802847;school;Scuola Media e Ginnasio San Tommaso D'Aquino;14.7524866;40.7854723
1844385922;school;IIS Publio Virgilio Marone;14.7611913;40.7873352
1849546580;school;ITE Publio Virgilio Marone;14.7603169;40.7961037
5325541165;school;;14.7331782;40.8041722
2013948970;school;Scuola Elementare Madre Teresa di Calcutta;14.7635468;40.8233405
1845600560;school;Scuola Media Inferiore Michele Pironti;14.7643256;40.8224847
2577977147;school;scuolòa elementare;14.7652741;40.8302032
6040569805;school;;14.6358175;40.8823663
497520232;school;Scuola Elementare Giovanni XXIII;14.6143488;40.9527499
5865378189;school;Scuola Elementare Messercola;14.4420004;41.0313622
5865623833;school;I.C. Francesco Gesuè - Scuola Primaria Don Lorenzo Milani;14.4859602;41.0090353
